%time,field.bms_alarm_status,field.SOC_Value,field.SOH_Value,field.totalVoltage,field.totalCurrent,field.voltageDiff,field.tempDiff,field.BCU_Mode,field.Charging
1769694203538930416,0,47,0,51,-62,0,51,0,0
1769694203539649963,0,47,0,51,-62,0,51,0,0
1769694204538597106,0,47,0,51,-62,0,51,0,0
1769694204538838386,0,47,0,51,-62,0,51,0,0
1769694204539171218,0,47,0,51,-62,0,51,0,0
1769694205538867473,0,47,0,51,-62,0,51,0,0
1769694205539919853,0,47,0,51,-62,0,51,0,0
1769694205540156364,0,47,0,51,-62,0,51,0,0
1769694206538406372,0,47,0,51,-62,0,51,0,0
1769694206539237260,0,47,0,51,-62,0,51,0,0
1769694206539482831,0,47,0,51,-62,0,51,0,0
1769694207539036512,0,47,0,51,-62,0,51,0,0
1769694207539288282,0,47,0,51,-62,0,51,0,0
1769694207539951324,0,47,0,51,-62,0,51,0,0
1769694208539335489,0,47,0,51,-62,0,51,0,0
1769694208540205478,0,47,0,51,-62,0,51,0,0
1769694208540369987,0,47,0,51,-62,0,51,0,0
1769694209538079500,0,47,0,51,-62,0,51,0,0
1769694209538783788,0,47,0,51,-62,0,51,0,0
1769694209539016008,0,47,0,51,-62,0,51,0,0
1769694210538987636,0,47,0,51,-62,0,51,0,0
1769694210539768457,0,47,0,51,-62,0,51,0,0
1769694210539956569,0,47,0,51,-62,0,51,0,0
1769694211538229465,0,47,0,51,-62,0,51,0,0
1769694211538922786,0,47,0,51,-62,0,51,0,0
1769694211539396047,0,47,0,51,-62,0,51,0,0
1769694212538948059,0,47,0,51,-62,0,51,0,0
1769694212539251565,0,47,0,51,-62,0,51,0,0
1769694212539378881,0,47,0,51,-62,0,51,0,0
1769694213539673805,0,47,0,51,-62,0,51,0,0
1769694213539878606,0,47,0,51,-62,0,51,0,0
1769694213540000677,0,47,0,51,-62,0,51,0,0
1769694214538303375,0,47,0,51,-62,0,51,0,0
1769694214538880825,0,47,0,51,-62,0,51,0,0
1769694214539699792,0,47,0,51,-62,0,51,0,0
1769694215538340091,0,47,0,51,-62,0,51,0,0
1769694215538873672,0,47,0,51,-62,0,51,0,0
1769694215539108037,0,47,0,51,-62,0,51,0,0
1769694216538328647,0,47,0,51,-62,0,51,0,0
1769694216539146661,0,47,0,51,-62,0,51,0,0
1769694216539561986,0,47,0,51,-62,0,51,0,0
1769694217538487195,0,47,0,51,-62,0,51,0,0
1769694217538748741,0,47,0,51,-62,0,51,0,0
1769694217539317131,0,47,0,51,-62,0,51,0,0
1769694218538542032,0,47,0,51,-62,0,51,0,0
1769694218539166212,0,47,0,51,-62,0,51,0,0
1769694218539465188,0,47,0,51,-62,0,51,0,0
1769694219538468599,0,47,0,51,-62,0,51,0,0
1769694219538725376,0,47,0,51,-62,0,51,0,0
1769694219539222240,0,47,0,51,-62,0,51,0,0
1769694220538081169,0,47,0,51,-62,0,51,0,0
1769694220539288520,0,47,0,51,-62,0,51,0,0
1769694220539461135,0,47,0,51,-62,0,51,0,0
1769694221538288116,0,47,0,51,-62,0,51,0,0
1769694221538596153,0,47,0,51,-62,0,51,0,0
1769694221538964748,0,47,0,51,-62,0,51,0,0
1769694222538853645,0,47,0,51,-62,0,51,0,0
1769694222539109945,0,47,0,51,-62,0,51,0,0
1769694222539596557,0,47,0,51,-62,0,51,0,0
1769694223538083076,0,47,0,51,-62,0,51,0,0
1769694223538752794,0,47,0,51,-62,0,51,0,0
1769694223539367914,0,47,0,51,-62,0,51,0,0
1769694224538964748,0,47,0,51,-62,0,51,0,0
1769694224539735794,0,47,0,51,-62,0,51,0,0
1769694224539932012,0,47,0,51,-62,0,51,0,0
1769694225538035392,0,47,0,51,-62,0,51,0,0
1769694225538408279,0,47,0,51,-62,0,51,0,0
1769694225539129495,0,47,0,51,-62,0,51,0,0
1769694226538709878,0,47,0,51,-62,0,51,0,0
1769694226539538621,0,47,0,51,-62,0,51,0,0
1769694226539701938,0,47,0,51,-62,0,51,0,0
1769694227538339614,0,47,0,51,-62,0,51,0,0
1769694227538781404,0,47,0,51,-62,0,51,0,0
1769694227539373397,0,47,0,51,-62,0,51,0,0
1769694228538725852,0,47,0,51,-62,0,51,0,0
1769694228538976192,0,47,0,51,-62,0,51,0,0
1769694228539153814,0,47,0,51,-62,0,51,0,0
1769694229538269519,0,47,0,51,-62,0,51,0,0
1769694229539062261,0,47,0,51,-62,0,51,0,0
1769694229539678573,0,47,0,51,-62,0,51,0,0
1769694230538228511,0,47,0,51,-62,0,51,0,0
1769694230539254188,0,47,0,51,-62,0,51,0,0
1769694230539417028,0,47,0,51,-62,0,51,0,0
1769694231538290739,0,47,0,51,-62,0,51,0,0
1769694231538697719,0,47,0,51,-62,0,51,0,0
1769694231539248228,0,47,0,51,-62,0,51,0,0
1769694232538506269,0,47,0,51,-62,0,51,0,0
1769694232539385557,0,46,0,51,-62,0,51,0,0
1769694232539523363,0,46,0,51,-62,0,51,0,0
1769694233538315057,0,46,0,51,-62,0,51,0,0
1769694233538574934,0,46,0,51,-62,0,51,0,0
1769694233539070129,0,46,0,51,-62,0,51,0,0
1769694234538358449,0,46,0,51,-62,0,51,0,0
1769694234538616657,0,46,0,51,-62,0,51,0,0
1769694234539544343,0,46,0,51,-62,0,51,0,0
1769694235538359403,0,46,0,51,-62,0,51,0,0
1769694235539032459,0,46,0,51,-62,0,51,0,0
1769694235540207862,0,46,0,51,-62,0,51,0,0
1769694236539026975,0,46,0,51,-62,0,51,0,0
1769694236539278507,0,46,0,51,-62,0,51,0,0
1769694236539458513,0,46,0,51,-62,0,51,0,0
1769694237539084434,0,46,0,51,-62,0,51,0,0
1769694237539924144,0,46,0,51,-62,0,51,0,0
1769694237540174245,0,46,0,51,-62,0,51,0,0
1769694238539290428,0,46,0,51,-62,0,51,0,0
1769694238540148258,0,46,0,51,-62,0,51,0,0
1769694238540322780,0,46,0,51,-62,0,51,0,0
1769694239538498640,0,46,0,51,-62,0,51,0,0
1769694239538751840,0,46,0,51,-62,0,51,0,0
1769694239539181709,0,46,0,51,-62,0,51,0,0
1769694240538309812,0,46,0,51,-62,0,51,0,0
1769694240538564920,0,46,0,51,-62,0,51,0,0
1769694240538909196,0,46,0,51,-62,0,51,0,0
1769694241538458108,0,46,0,51,-62,0,51,0,0
1769694241539572954,0,46,0,51,-62,0,51,0,0
1769694241539838790,0,46,0,51,-62,0,51,0,0
1769694242538338422,0,46,0,51,-62,0,51,0,0
1769694242538593530,0,46,0,51,-62,0,51,0,0
1769694242538777351,0,46,0,51,-62,0,51,0,0
1769694243538411378,0,46,0,51,-62,0,51,0,0
1769694243538918256,0,46,0,51,-62,0,51,0,0
1769694243539541721,0,46,0,51,-62,0,51,0,0
1769694244538581132,0,46,0,51,-62,0,51,0,0
1769694244538913488,0,46,0,51,-62,0,51,0,0
1769694244539297580,0,46,0,51,-62,0,51,0,0
1769694245538249731,0,46,0,51,-62,0,51,0,0
1769694245538730859,0,46,0,51,-62,0,51,0,0
1769694245539146661,0,46,0,51,-62,0,51,0,0
1769694246538192033,0,46,0,51,-62,0,51,0,0
1769694246539349317,0,46,0,51,-62,0,51,0,0
1769694246539591789,0,46,0,51,-62,0,51,0,0
1769694247538196563,0,46,0,51,-62,0,51,0,0
1769694247538858413,0,46,0,51,-62,0,51,0,0
1769694247539318561,0,46,0,51,-62,0,51,0,0
1769694248538511037,0,46,0,51,-62,0,51,0,0
1769694248539191722,0,46,0,51,-62,0,51,0,0
1769694248539359569,0,46,0,51,-62,0,51,0,0
1769694249538407564,0,46,0,51,-62,0,51,0,0
1769694249538687467,0,46,0,51,-62,0,51,0,0
1769694249539222717,0,46,0,51,-62,0,51,0,0
1769694250538276672,0,46,0,51,-62,0,51,0,0
1769694250539134263,0,46,0,51,-62,0,51,0,0
1769694250539377450,0,46,0,51,-62,0,51,0,0
1769694251538518190,0,46,0,51,-62,0,51,0,0
1769694251538776159,0,46,0,51,-62,0,51,0,0
1769694251539242506,0,46,0,51,-62,0,51,0,0
1769694252538552761,0,46,0,51,-62,0,51,0,0
1769694252538811445,0,46,0,51,-62,0,51,0,0
1769694252539276123,0,46,0,51,-62,0,51,0,0
1769694253539110422,0,46,0,51,-62,0,51,0,0
1769694253539367914,0,46,0,51,-62,0,51,0,0
1769694253539552688,0,46,0,51,-62,0,51,0,0
1769694254538688659,0,46,0,51,-62,0,51,0,0
1769694254539340019,0,46,0,51,-62,0,51,0,0
1769694254539901733,0,46,0,51,-62,0,51,0,0
1769694255538611173,0,46,0,51,-62,0,51,0,0
1769694255539468765,0,46,0,51,-62,0,51,0,0
1769694255539715528,0,46,0,51,-62,0,51,0,0
1769694256538395643,0,46,0,51,-62,0,51,0,0
1769694256539035081,0,46,0,51,-62,0,51,0,0
1769694256539634466,0,46,0,51,-62,0,51,0,0
1769694257538228273,0,46,0,51,-62,0,51,0,0
1769694257538749217,0,46,0,51,-62,0,51,0,0
1769694257539412260,0,46,0,51,-62,0,51,0,0
1769694258538269281,0,46,0,51,-62,0,51,0,0
1769694258539632081,0,46,0,51,-62,0,51,0,0
1769694258539891004,0,46,0,51,-62,0,51,0,0
1769694259538642644,0,46,0,51,-62,0,51,0,0
1769694259538902044,0,46,0,51,-62,0,51,0,0
1769694259539083242,0,46,0,51,-62,0,51,0,0
1769694260538717746,0,46,0,51,-62,0,51,0,0
1769694260538963794,0,46,0,51,-62,0,51,0,0
1769694260539420843,0,46,0,51,-62,0,51,0,0
1769694261539738178,0,46,0,51,-62,0,51,0,0
1769694261539946317,0,46,0,51,-62,0,51,0,0
1769694261540063858,0,46,0,51,-62,0,51,0,0
1769694262538292407,0,46,0,51,-62,0,51,0,0
1769694262539377927,0,46,0,51,-62,0,51,0,0
1769694262540095567,0,46,0,51,-62,0,51,0,0
1769694263538396120,0,46,0,51,-62,0,51,0,0
1769694263539637804,0,46,0,51,-62,0,51,0,0
1769694263539895296,0,46,0,51,-62,0,51,0,0
1769694264538158178,0,46,0,51,-62,0,51,0,0
1769694264538589000,0,46,0,51,-62,0,51,0,0
1769694264539073705,0,46,0,51,-62,0,51,0,0
1769694265538269042,0,46,0,51,-62,0,51,0,0
1769694265538937807,0,46,0,51,-62,0,51,0,0
1769694265539478302,0,46,0,51,-62,0,51,0,0
1769694266538173913,0,46,0,51,-62,0,51,0,0
1769694266538836240,0,46,0,51,-62,0,51,0,0
1769694266539349794,0,46,0,51,-62,0,51,0,0
1769694267538440942,0,46,0,51,-62,0,51,0,0
1769694267539634227,0,46,0,51,-62,0,51,0,0
1769694267540328025,0,46,0,51,-62,0,51,0,0
1769694268538404941,0,46,0,51,-62,0,51,0,0
1769694268539111852,0,46,0,51,-62,0,51,0,0
1769694268539355993,0,46,0,51,-62,0,51,0,0
1769694269539124727,0,46,0,51,-62,0,51,0,0
1769694269539376020,0,46,0,51,-62,0,51,0,0
1769694269539576053,0,46,0,51,-62,0,51,0,0
1769694270538242816,0,46,0,51,-62,0,51,0,0
1769694270539536714,0,46,0,51,-62,0,51,0,0
1769694270539706468,0,46,0,51,-62,0,51,0,0
1769694271538296461,0,46,0,51,-62,0,51,0,0
1769694271539631843,0,46,0,51,-62,0,51,0,0
1769694271539829254,0,46,0,51,-62,0,51,0,0
1769694272538240909,0,46,0,51,-62,0,51,0,0
1769694272538923501,0,46,0,51,-62,0,51,0,0
1769694272539156436,0,46,0,51,-62,0,51,0,0
1769694273538258790,0,46,0,51,-62,0,51,0,0
1769694273538908481,0,46,0,51,-62,0,51,0,0
1769694273539196252,0,46,0,51,-62,0,51,0,0
1769694274538577556,0,46,0,51,-62,0,51,0,0
1769694274538863897,0,46,0,51,-62,0,51,0,0
1769694274539194822,0,46,0,51,-62,0,51,0,0
1769694275538806676,0,46,0,51,-62,0,51,0,0
1769694275538980722,0,46,0,51,-62,0,51,0,0
1769694275539179086,0,46,0,51,-62,0,51,0,0
1769694276538341999,0,46,0,51,-62,0,51,0,0
1769694276539701461,0,46,0,51,-62,0,51,0,0
1769694276540149688,0,46,0,51,-62,0,51,0,0
1769694277537944078,0,46,0,51,-62,0,51,0,0
1769694277538511514,0,46,0,51,-62,0,51,0,0
1769694277538914442,0,46,0,51,-62,0,51,0,0
1769694278538028240,0,46,0,51,-62,0,51,0,0
1769694278538913965,0,46,0,51,-62,0,51,0,0
1769694278539579868,0,46,0,51,-62,0,51,0,0
1769694279538477659,0,46,0,51,-62,0,51,0,0
1769694279539165019,0,46,0,51,-62,0,51,0,0
1769694279539298772,0,46,0,51,-62,0,51,0,0
1769694280538817167,0,46,0,51,-62,0,51,0,0
1769694280539001226,0,46,0,51,-62,0,51,0,0
1769694280540233135,0,46,0,51,-62,0,51,0,0
1769694281538067102,0,46,0,51,-62,0,51,0,0
1769694281712774038,0,46,0,51,-62,0,51,0,0
1769694281712946414,0,46,0,51,-62,0,51,0,0
1769694282538011789,0,46,0,51,-62,0,51,0,0
1769694282538328647,0,46,0,51,-62,0,51,0,0
1769694282538480997,0,46,0,51,-62,0,51,0,0
1769694283538995504,0,46,0,51,-62,0,51,0,0
1769694283539174556,0,46,0,51,-62,0,51,0,0
1769694283539802074,0,46,0,51,-62,0,51,0,0
1769694284538442134,0,46,0,51,-62,0,51,0,0
1769694284538643121,0,46,0,51,-62,0,51,0,0
1769694284538851737,0,46,0,51,-62,0,51,0,0
1769694285537792205,0,46,0,51,-62,0,51,0,0
1769694285537950992,0,46,0,51,-62,0,51,0,0
1769694285538061380,0,46,0,51,-62,0,51,0,0
1769694286538090467,0,46,0,51,-62,0,51,0,0
1769694286538204669,0,46,0,51,-62,0,51,0,0
1769694286538324594,0,46,0,51,-62,0,51,0,0
1769694287537768125,0,46,0,51,-62,0,51,0,0
1769694287538151025,0,45,0,51,-62,0,51,0,0
1769694287538383245,0,45,0,51,-62,0,51,0,0
1769694288539227962,0,45,0,51,-62,0,51,0,0
1769694288539507865,0,45,0,51,-62,0,51,0,0
1769694288539691209,0,45,0,51,-62,0,51,0,0
1769694289538799524,0,45,0,51,-62,0,51,0,0
1769694289539537429,0,45,0,51,-62,0,51,0,0
1769694289539708852,0,45,0,51,-62,0,51,0,0
1769694290537851572,0,45,0,51,-62,0,51,0,0
1769694290538012981,0,45,0,51,-62,0,51,0,0
1769694290538309335,0,45,0,51,-62,0,51,0,0
1769694291538087606,0,45,0,51,-62,0,51,0,0
1769694291538714647,0,45,0,51,-62,0,51,0,0
1769694291538809776,0,45,0,51,-62,0,51,0,0
1769694292537963151,0,45,0,51,-62,0,51,0,0
1769694292538122892,0,45,0,51,-62,0,51,0,0
1769694292538311243,0,45,0,51,-62,0,51,0,0
1769694293537969112,0,45,0,51,-62,0,51,0,0
1769694293538451910,0,45,0,51,-62,0,51,0,0
1769694293538564682,0,45,0,51,-62,0,51,0,0
1769694294537343502,0,45,0,51,-62,0,51,0,0
1769694294537608623,0,45,0,51,-62,0,51,0,0
1769694294538472652,0,45,0,51,-62,0,51,0,0
1769694295537756681,0,45,0,51,-62,0,51,0,0
1769694295537891387,0,45,0,51,-62,0,51,0,0
1769694295538342952,0,45,0,51,-62,0,51,0,0
1769694296537833213,0,45,0,51,-62,0,51,0,0
1769694296538301467,0,45,0,51,-62,0,51,0,0
1769694296538367986,0,45,0,51,-62,0,51,0,0
1769694297537437677,0,45,0,51,-62,0,51,0,0
1769694297537976503,0,45,0,51,-62,0,51,0,0
1769694297538311243,0,45,0,51,-62,0,51,0,0
1769694298537527084,0,45,0,51,-62,0,51,0,0
1769694298537739515,0,45,0,51,-62,0,51,0,0
1769694298538016796,0,45,0,51,-62,0,51,0,0
1769694299537654876,0,45,0,51,-62,0,51,0,0
1769694299537995815,0,45,0,51,-62,0,51,0,0
1769694299538187503,0,45,0,51,-62,0,51,0,0
1769694300537979364,0,45,0,51,-62,0,51,0,0
1769694300538398027,0,45,0,51,-62,0,51,0,0
1769694300538479089,0,45,0,51,-62,0,51,0,0
1769694301537498474,0,45,0,51,-62,0,51,0,0
1769694301538240432,0,45,0,51,-62,0,51,0,0
1769694301538315296,0,45,0,51,-62,0,51,0,0
1769694302537504196,0,45,0,51,-62,0,51,0,0
1769694302537636041,0,45,0,51,-62,0,51,0,0
1769694302538137674,0,45,0,51,-62,0,51,0,0
1769694303539012908,0,45,0,51,-62,0,51,0,0
1769694303539814472,0,45,0,51,-62,0,51,0,0
1769694303539978981,0,45,0,51,-62,0,51,0,0
1769694304537341594,0,45,0,51,-62,0,51,0,0
1769694304537609577,0,45,0,51,-62,0,51,0,0
1769694304538100719,0,45,0,51,-62,0,51,0,0
1769694305537845134,0,45,0,51,-62,0,51,0,0
1769694305538074970,0,45,0,51,-62,0,51,0,0
1769694305538176774,0,45,0,51,-62,0,51,0,0
1769694306537837743,0,45,0,51,-62,0,51,0,0
1769694306538230419,0,45,0,51,-62,0,51,0,0
1769694306538287878,0,45,0,51,-62,0,51,0,0
1769694307537403821,0,45,0,51,-62,0,51,0,0
1769694307537522315,0,45,0,51,-62,0,51,0,0
1769694307538106918,0,45,0,51,-62,0,51,0,0
1769694308537806272,0,45,0,51,-62,0,51,0,0
1769694308538049697,0,45,0,51,-62,0,51,0,0
1769694308538232088,0,45,0,51,-62,0,51,0,0
1769694309537417173,0,45,0,51,-62,0,51,0,0
1769694309537692308,0,45,0,51,-62,0,51,0,0
1769694309538262128,0,45,0,51,-62,0,51,0,0
1769694310537456035,0,45,0,51,-62,0,51,0,0
1769694310537814617,0,45,0,51,-62,0,51,0,0
1769694310537912607,0,45,0,51,-62,0,51,0,0
1769694311537531614,0,45,0,51,-62,0,51,0,0
1769694311550436258,0,45,0,51,-62,0,51,0,0
1769694311550528526,0,45,0,51,-62,0,51,0,0
1769694312537822723,0,45,0,51,-62,0,51,0,0
1769694312537923097,0,45,0,51,-62,0,51,0,0
1769694312538151502,0,45,0,51,-62,0,51,0,0
1769694313537409543,0,45,0,51,-62,0,51,0,0
1769694313537607908,0,45,0,51,-62,0,51,0,0
1769694313538156986,0,45,0,51,-62,0,51,0,0
1769694314537785530,0,45,0,51,-62,0,51,0,0
1769694314537887334,0,45,0,51,-62,0,51,0,0
1769694314538230419,0,45,0,51,-62,0,51,0,0
1769694315537335872,0,45,0,51,-62,0,51,0,0
1769694315537438392,0,45,0,51,-62,0,51,0,0
1769694315537996530,0,45,0,51,-62,0,51,0,0
1769694316537593841,0,45,0,51,-62,0,51,0,0
1769694316538060903,0,45,0,51,-62,0,51,0,0
1769694316538118124,0,45,0,51,-62,0,51,0,0
1769694317537711381,0,45,0,51,-62,0,51,0,0
1769694317537815570,0,45,0,51,-62,0,51,0,0
1769694317538230180,0,45,0,51,-62,0,51,0,0
1769694318537599563,0,45,0,51,-62,0,51,0,0
1769694318537720918,0,45,0,51,-62,0,51,0,0
1769694318538250446,0,45,0,51,-62,0,51,0,0
1769694319537528514,0,45,0,51,-62,0,51,0,0
1769694319537602901,0,45,0,51,-62,0,51,0,0
1769694319538062810,0,45,0,51,-62,0,51,0,0
1769694320537653923,0,45,0,51,-62,0,51,0,0
1769694320537726402,0,45,0,51,-62,0,51,0,0
1769694320538115978,0,45,0,51,-62,0,51,0,0
1769694321538075923,0,45,0,51,-62,0,51,0,0
1769694321539186000,0,45,0,51,-62,0,51,0,0
1769694321539854049,0,45,0,51,-62,0,51,0,0
1769694322537544727,0,45,0,51,-62,0,51,0,0
1769694322537620306,0,45,0,51,-62,0,51,0,0
1769694322538165807,0,45,0,51,-62,0,51,0,0
1769694323539270639,0,45,0,51,-62,0,51,0,0
1769694323539598941,0,45,0,51,-62,0,51,0,0
1769694323539733648,0,45,0,51,-62,0,51,0,0
1769694324537272930,0,45,0,51,-62,0,51,0,0
1769694324537456274,0,45,0,51,-62,0,51,0,0
1769694324537883758,0,45,0,51,-62,0,51,0,0
1769694325537577629,0,45,0,51,-62,0,51,0,0
1769694325537672758,0,45,0,51,-62,0,51,0,0
1769694325537933349,0,45,0,51,-62,0,51,0,0
1769694326537288665,0,45,0,51,-62,0,51,0,0
1769694326538088798,0,45,0,51,-62,0,51,0,0
1769694326538138389,0,45,0,51,-62,0,51,0,0
1769694327538423776,0,45,0,51,-62,0,51,0,0
1769694327539576768,0,45,0,51,-62,0,51,0,0
1769694327539891958,0,45,0,51,-62,0,51,0,0
1769694328537587881,0,45,0,51,-62,0,51,0,0
1769694328537690401,0,45,0,51,-62,0,51,0,0
1769694328537987947,0,45,0,51,-62,0,51,0,0
1769694329537284612,0,45,0,51,-62,0,51,0,0
1769694329537391901,0,45,0,51,-62,0,51,0,0
1769694329538007736,0,45,0,51,-62,0,51,0,0
1769694330537308692,0,45,0,51,-62,0,51,0,0
1769694330537558794,0,45,0,51,-62,0,51,0,0
1769694330538163661,0,45,0,51,-62,0,51,0,0
1769694331537613868,0,45,0,51,-62,0,51,0,0
1769694331538173437,0,45,0,51,-62,0,51,0,0
1769694331538220405,0,45,0,51,-62,0,51,0,0
1769694332537476062,0,45,0,51,-62,0,51,0,0
1769694332537558555,0,45,0,51,-62,0,51,0,0
1769694332537998676,0,45,0,51,-62,0,51,0,0
1769694333537426471,0,45,0,51,-62,0,51,0,0
1769694333537483930,0,45,0,51,-62,0,51,0,0
1769694333537931919,0,45,0,51,-62,0,51,0,0
1769694334537477493,0,45,0,51,-62,0,51,0,0
1769694334537537097,0,45,0,51,-62,0,51,0,0
1769694334537907361,0,45,0,51,-62,0,51,0,0
1769694335537263393,0,45,0,51,-62,0,51,0,0
1769694335537347316,0,45,0,51,-62,0,51,0,0
1769694335537891864,0,45,0,51,-62,0,51,0,0
1769694336537320613,0,45,0,51,-62,0,51,0,0
1769694336538045406,0,45,0,51,-62,0,51,0,0
1769694336538086652,0,45,0,51,-62,0,51,0,0
1769694337537262678,0,45,0,51,-62,0,51,0,0
1769694337537411928,0,45,0,51,-62,0,51,0,0
1769694337537765979,0,45,0,51,-62,0,51,0,0
1769694338537990093,0,45,0,51,-62,0,51,0,0
1769694338538798093,0,45,0,51,-62,0,51,0,0
1769694338539384126,0,45,0,51,-62,0,51,0,0
1769694339537058830,0,45,0,51,-62,0,51,0,0
1769694339537141561,0,45,0,51,-62,0,51,0,0
1769694339537735223,0,45,0,51,-62,0,51,0,0
1769694340537082433,0,45,0,51,-62,0,51,0,0
1769694340537233591,0,45,0,51,-62,0,51,0,0
1769694340537692785,0,45,0,51,-62,0,51,0,0
1769694341537299633,0,45,0,51,-62,0,51,0,0
1769694341538242578,0,45,0,51,-62,0,51,0,0
1769694341538281917,0,45,0,51,-62,0,51,0,0
1769694342537398099,0,45,0,51,-62,0,51,0,0
1769694342537549257,0,45,0,51,-62,0,51,0,0
1769694342538009643,0,45,0,51,-62,0,51,0,0
1769694343537192821,0,45,0,51,-62,0,51,0,0
1769694343537264823,0,45,0,51,-62,0,51,0,0
1769694343537662744,0,45,0,51,-62,0,51,0,0
1769694344537226676,0,45,0,51,-62,0,51,0,0
1769694344537396907,0,44,0,51,-62,0,51,0,0
1769694344537870645,0,44,0,51,-62,0,51,0,0
1769694345537129163,0,44,0,51,-62,0,51,0,0
1769694345537288188,0,44,0,51,-62,0,51,0,0
1769694345537786006,0,44,0,51,-62,0,51,0,0
1769694346537068843,0,44,0,51,-62,0,51,0,0
1769694346538080930,0,44,0,51,-62,0,51,0,0
1769694346538115739,0,44,0,51,-62,0,51,0,0
1769694347537128448,0,44,0,51,-62,0,51,0,0
1769694347537204742,0,44,0,51,-62,0,51,0,0
1769694347537650346,0,44,0,51,-62,0,51,0,0
1769694348537068128,0,44,0,51,-62,0,51,0,0
1769694348537243127,0,44,0,51,-62,0,51,0,0
1769694348537656068,0,44,0,51,-62,0,51,0,0
1769694349537505626,0,44,0,51,-62,0,51,0,0
1769694349537593364,0,44,0,51,-62,0,51,0,0
1769694349537988901,0,44,0,51,-62,0,51,0,0
1769694350537341356,0,44,0,51,-62,0,51,0,0
1769694350537638187,0,44,0,51,-62,0,51,0,0
1769694350537686586,0,44,0,51,-62,0,51,0,0
1769694351537569046,0,44,0,51,-62,0,51,0,0
1769694351538647413,0,44,0,51,-62,0,51,0,0
1769694351538684606,0,44,0,51,-62,0,51,0,0
1769694352537900686,0,44,0,51,-62,0,51,0,0
1769694352537986516,0,44,0,51,-62,0,51,0,0
1769694352538175821,0,44,0,51,-62,0,51,0,0
1769694353538207530,0,44,0,51,-62,0,51,0,0
1769694353538742780,0,44,0,51,-62,0,51,0,0
1769694353539412736,0,44,0,51,-62,0,51,0,0
1769694354538111448,0,44,0,51,-62,0,51,0,0
1769694354538182973,0,44,0,51,-62,0,51,0,0
1769694354538243055,0,44,0,51,-62,0,51,0,0
1769694355538712978,0,44,0,51,-62,0,51,0,0
1769694355538929939,0,44,0,51,-62,0,51,0,0
1769694355538978576,0,44,0,51,-62,0,51,0,0
1769694356538855314,0,44,0,51,-62,0,51,0,0
1769694356538949728,0,44,0,51,-62,0,51,0,0
1769694356539008140,0,44,0,51,-62,0,51,0,0
1769694357538465023,0,44,0,51,-62,0,51,0,0
1769694357538726091,0,44,0,51,-62,0,51,0,0
1769694357539139032,0,44,0,51,-62,0,51,0,0
1769694358538383960,0,44,0,51,-62,0,51,0,0
1769694358538920402,0,44,0,51,-62,0,51,0,0
1769694358539725065,0,44,0,51,-62,0,51,0,0
1769694359539037466,0,44,0,51,-62,0,51,0,0
1769694359539477586,0,44,0,51,-62,0,51,0,0
1769694359539939403,0,44,0,51,-62,0,51,0,0
1769694360538637876,0,44,0,51,-62,0,51,0,0
1769694360539288282,0,44,0,51,-62,0,51,0,0
1769694360539480686,0,44,0,51,-62,0,51,0,0
1769694361537968635,0,44,0,51,-62,0,51,0,0
1769694361539285182,0,44,0,51,-62,0,51,0,0
1769694361539951086,0,44,0,51,-62,0,51,0,0
1769694362538151025,0,44,0,51,-62,0,51,0,0
1769694362539253473,0,44,0,51,-62,0,51,0,0
1769694362539626598,0,44,0,51,-62,0,51,0,0
1769694363539008140,0,44,0,51,-62,0,51,0,0
1769694363539276599,0,44,0,51,-62,0,51,0,0
1769694363539404392,0,44,0,51,-62,0,51,0,0
1769694364539913892,0,44,0,51,-62,0,51,0,0
1769694364540096759,0,44,0,51,-62,0,51,0,0
1769694364540215730,0,44,0,51,-62,0,51,0,0
1769694365538249492,0,44,0,51,-62,0,51,0,0
1769694365538867950,0,44,0,51,-62,0,51,0,0
1769694365539458274,0,44,0,51,-62,0,51,0,0
1769694366538115262,0,44,0,51,-62,0,51,0,0
1769694366543311595,0,44,0,51,-62,0,51,0,0
1769694366543365478,0,44,0,51,-62,0,51,0,0
1769694367538241386,0,44,0,51,-62,0,51,0,0
1769694367539125919,0,44,0,51,-62,0,51,0,0
1769694367539361476,0,44,0,51,-62,0,51,0,0
1769694368538861513,0,44,0,51,-62,0,51,0,0
1769694368539041757,0,44,0,51,-62,0,51,0,0
1769694368539237260,0,44,0,51,-62,0,51,0,0
1769694369538134574,0,44,0,51,-62,0,51,0,0
1769694369539356231,0,44,0,51,-62,0,51,0,0
1769694369539593219,0,44,0,51,-62,0,51,0,0
1769694370539384365,0,44,0,51,-62,0,51,0,0
1769694370539649963,0,44,0,51,-62,0,51,0,0
1769694370539808034,0,44,0,51,-62,0,51,0,0
1769694371538534402,0,44,0,51,-62,0,51,0,0
1769694371539042472,0,44,0,51,-62,0,51,0,0
1769694371539282083,0,44,0,51,-62,0,51,0,0
1769694372538084745,0,44,0,51,-62,0,51,0,0
1769694372538555145,0,44,0,51,-62,0,51,0,0
1769694372539632797,0,44,0,51,-62,0,51,0,0
1769694373538373947,0,44,0,51,-62,0,51,0,0
1769694373539455413,0,44,0,51,-62,0,51,0,0
1769694373539599180,0,44,0,51,-62,0,51,0,0
1769694374538055419,0,44,0,51,-62,0,51,0,0
1769694374538601160,0,44,0,51,-62,0,51,0,0
1769694374539411544,0,44,0,51,-62,0,51,0,0
